user_id,crowd_r,crowd_concordance,knn_concordance,eigentaste_concordance,gap_knn_minus_crowd,gap_train_only,crowd_nmae,knn_nmae,train_mean,train_std
3980,0.1940,0.6170,0.6889,0.6504,0.0720,0.0162,0.2218,0.2067,-0.235,5.545
18119,-0.1891,0.4023,0.4743,0.4165,0.0720,0.0775,0.1763,0.1545,-0.120,2.543
23699,0.5501,0.6234,0.6954,0.6568,0.0720,0.0415,0.1751,0.1359,1.041,4.431
6933,0.3240,0.5077,0.5797,0.5283,0.0720,-0.0184,0.1177,0.1051,-0.587,3.017
15160,0.0845,0.5347,0.6067,0.5321,0.0720,0.0463,0.2687,0.2594,0.457,5.706
17100,0.5699,0.7609,0.8329,0.7455,0.0720,0.0910,0.2081,0.1697,-0.443,4.793
21705,0.3059,0.5874,0.6594,0.6195,0.0720,0.0301,0.2570,0.1942,-2.141,5.689
10565,0.0408,0.4756,0.5476,0.4293,0.0720,-0.0255,0.1905,0.1502,3.945,2.854
19333,0.2933,0.5887,0.6607,0.6285,0.0720,0.0764,0.1617,0.1446,0.415,4.025
54,0.4516,0.6093,0.6812,0.5938,0.0720,0.0196,0.2968,0.2504,-2.450,5.936
11434,0.5253,0.5887,0.6607,0.6285,0.0720,0.0254,0.2000,0.1225,-2.675,3.599
8580,0.4798,0.6195,0.6915,0.6812,0.0720,0.0680,0.2303,0.1820,1.931,4.943
22120,0.6046,0.7262,0.7982,0.7648,0.0720,0.0449,0.2088,0.1459,-2.033,5.409
16627,-0.0207,0.5020,0.5739,0.5765,0.0719,-0.0439,0.2866,0.1088,-4.039,2.432
15859,0.3056,0.6354,0.7073,0.5918,0.0719,0.1336,0.1764,0.1391,2.190,3.375
17669,0.3483,0.6727,0.7445,0.5944,0.0719,0.0668,0.1931,0.1094,-2.123,4.033
24533,0.2387,0.6345,0.7063,0.6057,0.0718,-0.0139,0.2411,0.1553,4.028,3.920
10638,0.3186,0.5104,0.5822,0.5535,0.0718,0.0304,0.3068,0.1922,-5.833,4.596
22721,0.1513,0.6615,0.7333,0.6308,0.0718,0.1916,0.1464,0.1156,2.085,3.970
14414,0.4263,0.5346,0.6063,0.5828,0.0717,-0.0012,0.2757,0.1460,4.708,4.462
10557,0.2969,0.5306,0.6023,0.6180,0.0717,0.0373,0.3215,0.2962,2.058,6.859
13926,0.1209,0.4324,0.5041,0.4851,0.0716,0.0826,0.2684,0.0882,5.181,3.205
22708,0.0169,0.5039,0.5755,0.5117,0.0716,0.0035,0.3341,0.2902,4.165,5.603
8647,0.4866,0.6687,0.7403,0.6827,0.0715,0.0201,0.1286,0.1009,-0.618,3.179
13492,0.1993,0.4757,0.5472,0.4326,0.0714,0.0531,0.2711,0.0292,6.242,2.500
6758,0.1616,0.5888,0.6602,0.5901,0.0713,0.0695,0.1759,0.1288,3.845,3.416
20815,0.4465,0.7411,0.8124,0.7147,0.0713,0.0259,0.1047,0.0961,-0.090,2.651
18571,0.3218,0.5557,0.6269,0.5829,0.0712,0.0771,0.1848,0.1526,1.113,4.601
2829,0.1387,0.5531,0.6244,0.6010,0.0712,0.1017,0.1281,0.1043,-0.839,3.578
15455,0.1780,0.5065,0.5777,0.5492,0.0712,-0.0198,0.1565,0.1092,2.151,4.332
13615,0.3875,0.6231,0.6943,0.5816,0.0712,0.0453,0.2027,0.1069,-3.106,3.136
16040,0.0709,0.5472,0.6184,0.6572,0.0712,0.0786,0.2996,0.1976,-2.658,5.655
2182,0.2651,0.5356,0.6067,0.5330,0.0712,0.0047,0.1405,0.1152,1.786,3.903
4711,0.4034,0.5666,0.6378,0.5640,0.0712,0.0021,0.1414,0.0758,3.038,3.066
24049,0.2785,0.5000,0.5711,0.5607,0.0711,0.0358,0.2249,0.2132,-1.008,6.795
13917,0.3897,0.6460,0.7171,0.6318,0.0711,0.0453,0.1481,0.0981,3.916,3.220
19360,0.3891,0.6744,0.7455,0.6977,0.0711,0.0012,0.1639,0.1104,2.767,4.236
4159,0.4688,0.5788,0.6499,0.5879,0.0711,0.0404,0.1077,0.0811,2.138,2.920
2926,0.3125,0.6116,0.6826,0.6245,0.0710,0.0242,0.2086,0.1928,0.634,5.373
16631,0.3035,0.4890,0.5600,0.5639,0.0710,0.0060,0.1229,0.1056,0.456,3.681
8624,0.1880,0.5110,0.5819,0.5342,0.0710,-0.0220,0.1503,0.1506,0.838,3.623
17136,0.5620,0.6735,0.7445,0.7019,0.0710,0.0588,0.2029,0.1221,2.499,4.112
21931,0.2497,0.6348,0.7058,0.6310,0.0710,0.0947,0.1539,0.1004,2.902,2.918
17500,0.3212,0.5200,0.5910,0.6155,0.0710,0.0601,0.2875,0.2629,2.803,6.568
8231,0.3153,0.6649,0.7358,0.6753,0.0709,0.0219,0.2923,0.2281,-2.116,5.755
4428,0.2290,0.6327,0.7036,0.6624,0.0709,0.1062,0.2545,0.2606,-0.354,7.125
2649,0.5102,0.6649,0.7358,0.6121,0.0709,0.0947,0.1623,0.1289,1.262,3.938
7707,0.3713,0.6147,0.6856,0.6044,0.0709,0.0185,0.2641,0.2023,-2.007,5.370
12825,0.5638,0.6869,0.7577,0.6933,0.0709,0.0265,0.2053,0.1843,-1.337,6.243
18656,0.2929,0.5786,0.6495,0.6018,0.0709,0.0138,0.1869,0.1479,2.843,3.378
6505,0.3611,0.6611,0.7320,0.7178,0.0709,0.0485,0.1507,0.1051,1.847,3.415
2938,0.1794,0.5714,0.6422,0.5637,0.0708,0.0531,0.1905,0.1860,0.976,4.600
6862,0.4860,0.5109,0.5817,0.6113,0.0708,-0.0103,0.2730,0.1888,4.064,5.662
7774,0.3683,0.7027,0.7735,0.7439,0.0708,0.1488,0.1174,0.0927,1.426,3.632
16206,0.2757,0.6371,0.7079,0.6744,0.0708,0.1400,0.1966,0.1347,-0.386,3.708
12323,0.2889,0.6229,0.6937,0.6898,0.0708,0.0598,0.1753,0.1367,3.201,3.290
16314,0.0968,0.5199,0.5907,0.5714,0.0708,0.0794,0.2085,0.2061,-2.450,4.523
7608,0.4185,0.6486,0.7194,0.5676,0.0708,0.0798,0.2802,0.2530,-1.308,5.722
6917,0.2141,0.4736,0.5444,0.4813,0.0708,-0.0313,0.2028,0.1189,4.156,2.946
12036,0.4571,0.6577,0.7284,0.6757,0.0708,0.0521,0.0922,0.0875,0.847,2.969
18882,0.2677,0.5663,0.6371,0.5084,0.0708,0.0081,0.1701,0.1327,2.790,3.197
13675,0.4511,0.7082,0.7789,0.6979,0.0707,0.0725,0.2750,0.1340,-4.164,3.870
1917,0.3486,0.5913,0.6620,0.6247,0.0707,0.0566,0.2659,0.2276,-1.903,6.091
23535,0.0929,0.6054,0.6761,0.5964,0.0707,0.0903,0.1992,0.0739,5.077,2.221
16827,0.3054,0.7005,0.7712,0.6877,0.0707,0.0740,0.2113,0.1405,-1.946,3.931
21183,0.5507,0.6620,0.7326,0.6607,0.0707,-0.0092,0.1506,0.1121,2.467,4.063
12814,0.2084,0.6003,0.6710,0.6337,0.0707,0.0543,0.1629,0.1242,1.535,4.294
5158,0.0241,0.5771,0.6478,0.5746,0.0707,0.0761,0.2914,0.2273,-0.719,4.499
3469,0.1388,0.4994,0.5700,0.5494,0.0706,0.0115,0.2118,0.2055,1.109,5.280
11664,0.5507,0.6842,0.7548,0.7137,0.0706,-0.0047,0.2245,0.1943,2.299,5.028
14893,0.4984,0.6842,0.7548,0.7304,0.0706,0.0392,0.2269,0.1889,1.422,5.638
11091,0.2249,0.5392,0.6098,0.6110,0.0706,0.0763,0.1836,0.1780,2.149,4.920
22967,0.4516,0.6418,0.7124,0.5582,0.0706,0.0380,0.2294,0.2100,-1.033,5.644
18653,0.3709,0.6162,0.6867,0.6554,0.0705,0.0306,0.3079,0.1346,6.030,4.152
16380,0.3286,0.5444,0.6149,0.5901,0.0705,-0.0259,0.3433,0.2166,3.988,7.181
11594,0.1937,0.5992,0.6697,0.5587,0.0705,-0.0080,0.3547,0.3015,2.271,8.039
8833,0.4333,0.6091,0.6792,0.6545,0.0701,0.0209,0.1760,0.1610,0.753,4.858
9469,0.4643,0.7098,0.7798,0.7461,0.0699,0.0152,0.2619,0.2407,-3.133,6.064
12409,0.3067,0.4709,0.5408,0.5045,0.0699,0.0384,0.1692,0.0937,3.154,3.160
24040,0.4366,0.6016,0.6714,0.6003,0.0699,0.0094,0.2931,0.2569,1.097,6.572
13457,0.2776,0.7025,0.7723,0.6766,0.0699,0.0289,0.2519,0.2146,-1.045,5.613
4439,0.6117,0.6688,0.7387,0.6636,0.0699,0.0673,0.1646,0.1524,-1.709,5.469
7647,0.4050,0.6520,0.7219,0.6727,0.0699,0.0645,0.1482,0.1217,-0.644,3.769
22974,0.4940,0.4393,0.5090,0.5181,0.0698,0.0000,0.1387,0.1120,2.795,3.796
11217,0.3753,0.6176,0.6873,0.6667,0.0698,0.0393,0.2185,0.1547,-3.549,4.756
11479,0.4461,0.6822,0.7519,0.6434,0.0698,-0.0069,0.1207,0.1072,1.005,3.364
16475,0.4226,0.6176,0.6873,0.6111,0.0698,0.0520,0.1719,0.1670,-0.370,4.761
6737,0.3500,0.6452,0.7148,0.6529,0.0697,0.0495,0.1207,0.0982,1.787,4.155
24887,0.3602,0.5871,0.6568,0.6039,0.0697,0.0657,0.2747,0.1843,-3.302,4.549
3929,0.2694,0.5084,0.5781,0.5303,0.0697,0.0058,0.2825,0.2126,3.821,6.105
10824,0.2833,0.5923,0.6619,0.6142,0.0697,0.0312,0.1848,0.1642,1.387,4.071
8865,0.3139,0.6890,0.7587,0.7110,0.0697,0.0417,0.2295,0.1802,-2.639,5.855
19812,0.3064,0.5464,0.6160,0.5760,0.0696,0.0335,0.3118,0.2413,-1.882,6.027
23995,0.1042,0.5438,0.6134,0.5657,0.0696,0.0369,0.2486,0.1505,-2.394,3.947
23840,0.4649,0.7191,0.7887,0.7075,0.0696,0.0403,0.1969,0.1485,1.530,5.015
6233,0.1584,0.5309,0.6005,0.6186,0.0696,0.0707,0.3615,0.2612,-3.112,6.808
15254,0.6387,0.7436,0.8131,0.7577,0.0696,0.0369,0.1257,0.0777,1.579,3.847
9440,0.4959,0.6759,0.7454,0.6535,0.0696,0.0868,0.1706,0.1352,1.707,4.852
16291,0.4881,0.6312,0.7008,0.6352,0.0696,0.0405,0.2581,0.1563,3.373,5.152
17797,0.1883,0.6142,0.6837,0.5696,0.0696,0.0521,0.3201,0.2203,-3.391,5.393
24681,0.5765,0.6461,0.7156,0.6937,0.0695,-0.0115,0.1765,0.1224,2.200,4.506
1399,0.5272,0.5997,0.6692,0.6538,0.0695,0.0323,0.1384,0.0896,2.267,3.530
18,0.1710,0.4955,0.5650,0.5019,0.0695,0.0336,0.1513,0.1226,3.604,2.709
4340,0.5212,0.6281,0.6976,0.6950,0.0695,0.0957,0.1762,0.1238,2.026,4.577
15873,0.1969,0.7053,0.7748,0.7104,0.0695,0.2108,0.1807,0.1319,-0.270,4.132
226,0.3939,0.6860,0.7555,0.6409,0.0695,0.0671,0.2940,0.2553,-1.543,6.509
16347,0.5722,0.6988,0.7683,0.7773,0.0695,0.0471,0.2101,0.1633,0.538,6.000
21686,0.4451,0.6898,0.7593,0.7696,0.0695,0.0568,0.1780,0.1478,1.846,4.742
14668,0.3903,0.5676,0.6371,0.6268,0.0695,-0.0300,0.1433,0.1289,2.250,3.961
23404,0.3480,0.6525,0.7220,0.6165,0.0695,0.0599,0.1932,0.1216,2.824,4.939
2372,0.0511,0.4981,0.5676,0.5315,0.0695,0.0840,0.2426,0.2287,2.338,5.198
4667,0.3295,0.6190,0.6885,0.6486,0.0695,0.0542,0.2106,0.1901,0.546,5.966
13908,0.5874,0.6860,0.7555,0.7040,0.0695,0.0783,0.1637,0.1350,0.361,4.494
12575,0.6395,0.7134,0.7828,0.7519,0.0694,0.0657,0.1557,0.0881,2.833,3.925
24326,0.3061,0.4859,0.5553,0.4910,0.0694,0.0346,0.1299,0.0879,-0.961,2.144
453,0.5437,0.6928,0.7622,0.6594,0.0694,0.0416,0.1469,0.1380,0.453,5.026
3353,0.4567,0.6427,0.7121,0.6877,0.0694,0.0462,0.2342,0.1817,2.948,5.072
23837,0.2938,0.5694,0.6388,0.5925,0.0694,0.0173,0.2421,0.1704,-1.430,5.070
12724,0.6210,0.6889,0.7584,0.6941,0.0694,0.0264,0.1831,0.1516,0.465,5.044
8657,0.2697,0.6285,0.6979,0.6671,0.0694,0.0485,0.2123,0.1747,-0.065,5.187
14891,0.3012,0.6584,0.7277,0.6780,0.0694,-0.0058,0.2057,0.1824,0.427,5.220
17514,0.2749,0.5648,0.6341,0.6098,0.0693,0.0126,0.1625,0.1439,2.328,5.089
9439,0.2821,0.5430,0.6123,0.5879,0.0693,-0.0277,0.1470,0.1252,-0.123,3.264
8296,0.4774,0.6573,0.7266,0.6547,0.0693,0.0577,0.2193,0.1730,-1.883,5.008
5710,0.2394,0.6110,0.6804,0.6329,0.0693,0.1071,0.1932,0.1615,-1.264,4.771
13140,0.3454,0.6175,0.6868,0.5879,0.0693,0.0844,0.1535,0.0874,4.768,3.047
6984,0.3194,0.5661,0.6354,0.6008,0.0693,0.0599,0.2200,0.2165,0.738,5.171
14752,0.3690,0.5918,0.6611,0.5854,0.0693,0.0277,0.1902,0.0985,4.358,2.721
12930,0.3318,0.5346,0.6038,0.5692,0.0692,0.0104,0.1594,0.1067,3.831,3.887
19355,0.4279,0.7076,0.7768,0.7977,0.0692,0.0440,0.2067,0.1723,0.754,4.875
6060,0.3845,0.6802,0.7493,0.7023,0.0692,0.0429,0.0802,0.0641,1.039,2.617
3590,0.5647,0.6771,0.7461,0.6875,0.0690,0.0451,0.2939,0.1328,4.365,5.039
16649,0.1738,0.5241,0.5930,0.5345,0.0689,-0.0464,0.3775,0.2568,-2.236,6.477
10946,0.4265,0.6242,0.6931,0.7048,0.0689,0.0201,0.2700,0.2180,-2.094,6.715
10551,0.6069,0.7714,0.8403,0.8039,0.0688,0.0925,0.2341,0.1364,2.454,5.470
13635,0.6403,0.6455,0.7143,0.7234,0.0688,0.0313,0.2223,0.1972,-0.743,6.142
21687,0.4216,0.6407,0.7095,0.6381,0.0687,0.0445,0.2295,0.1710,-2.533,5.702
20415,0.0323,0.4987,0.5674,0.5389,0.0687,0.0912,0.1821,0.1700,0.950,4.922
10496,0.3736,0.6775,0.7461,0.7241,0.0687,0.0700,0.3531,0.0921,-6.626,2.566
20208,0.2473,0.5557,0.6244,0.5324,0.0687,0.0496,0.3007,0.2515,2.974,6.130
24638,0.0713,0.5350,0.6036,0.4922,0.0687,0.0231,0.3203,0.3120,0.516,7.549
17098,0.4807,0.5764,0.6451,0.6477,0.0687,0.0546,0.3461,0.3013,-1.539,7.436
18204,0.1103,0.4347,0.5032,0.3984,0.0686,0.0081,0.1451,0.1007,3.265,2.590
16091,0.0600,0.6636,0.7322,0.6624,0.0686,0.1642,0.3973,0.1313,-5.867,3.887
9519,0.3157,0.5912,0.6598,0.5951,0.0686,0.0592,0.0716,0.0618,1.319,1.861
2319,0.3039,0.6274,0.6960,0.6300,0.0686,0.0618,0.2549,0.1741,-2.453,4.162
5042,0.4020,0.6886,0.7571,0.6731,0.0685,-0.0359,0.1127,0.0687,2.163,2.326
2748,0.4866,0.6447,0.7132,0.6822,0.0685,0.0462,0.1391,0.0912,4.283,2.526
24939,0.4762,0.6008,0.6693,0.5930,0.0685,-0.0023,0.1108,0.0985,1.153,2.881
7254,0.0103,0.4948,0.5633,0.6034,0.0685,0.0035,0.1732,0.1437,0.064,3.267
17144,0.0863,0.6176,0.6860,0.5711,0.0685,0.0497,0.1224,0.1135,2.015,2.649
14504,0.1962,0.5478,0.6163,0.5969,0.0685,0.0497,0.1259,0.1242,1.761,3.417
7032,0.3463,0.5633,0.6318,0.6382,0.0685,0.0507,0.1349,0.1235,0.566,3.209
21164,0.3768,0.5917,0.6602,0.6202,0.0685,0.0381,0.2922,0.1392,5.293,3.864
5598,0.4002,0.7045,0.7729,0.7071,0.0684,0.0104,0.1554,0.1139,2.637,3.829
1285,0.2934,0.6503,0.7187,0.6194,0.0684,0.0023,0.1911,0.1689,0.697,4.239
8635,0.3463,0.6684,0.7368,0.6181,0.0684,0.0370,0.2125,0.1124,3.197,3.254
5034,0.1697,0.5639,0.6323,0.5445,0.0684,0.0128,0.1929,0.1541,-1.721,4.106
22766,0.2310,0.6245,0.6929,0.6439,0.0684,0.0616,0.1676,0.1120,-2.647,3.333
12110,0.5014,0.6942,0.7626,0.7626,0.0684,0.0093,0.1929,0.1624,0.769,4.943
6098,0.2047,0.5548,0.6232,0.5794,0.0684,0.1174,0.2115,0.1994,1.318,6.038
17260,0.0721,0.6271,0.6955,0.6942,0.0684,0.1107,0.1642,0.1390,0.552,4.194
6316,0.3346,0.6881,0.7564,0.6959,0.0683,0.0553,0.1848,0.1418,1.866,4.674
13133,0.4577,0.6791,0.7474,0.6765,0.0683,0.0242,0.1994,0.1266,4.160,4.168
24100,0.0827,0.5077,0.5760,0.6224,0.0683,0.0359,0.2221,0.1926,3.163,6.233
4338,0.4422,0.5696,0.6379,0.5812,0.0683,-0.0081,0.2013,0.1826,0.343,4.838
10388,0.5021,0.6894,0.7577,0.6959,0.0683,0.0657,0.1018,0.0756,2.065,3.320
12986,0.5441,0.6611,0.7294,0.6894,0.0683,0.0323,0.1559,0.1091,2.795,4.756
12218,0.2381,0.6302,0.6985,0.6508,0.0683,0.0711,0.3317,0.1705,-6.034,4.490
22136,0.3894,0.7062,0.7745,0.7397,0.0683,0.0127,0.1143,0.0889,1.880,3.990
15038,0.3712,0.6314,0.6997,0.6508,0.0683,0.0573,0.1380,0.0927,2.654,3.405
20068,0.4819,0.6903,0.7585,0.6417,0.0682,0.1036,0.3020,0.2657,1.886,6.553
23569,0.6973,0.7034,0.7717,0.7310,0.0682,0.0289,0.2421,0.1768,2.247,5.410
8028,0.5449,0.6924,0.7606,0.7246,0.0682,0.0230,0.1722,0.1396,2.500,3.690
3001,0.2629,0.5560,0.6242,0.6126,0.0682,0.0486,0.1369,0.1181,1.018,4.347
4073,0.2964,0.5624,0.6306,0.5946,0.0682,0.0917,0.2520,0.1819,4.235,5.337
2194,0.3411,0.6216,0.6898,0.6757,0.0682,0.0972,0.0983,0.0863,1.393,3.670
10504,0.3203,0.5367,0.6049,0.5354,0.0682,-0.0162,0.2796,0.1916,-3.042,5.123
6243,0.3167,0.4942,0.5624,0.5148,0.0682,0.0057,0.1942,0.1955,-0.505,4.998
18295,0.2022,0.5907,0.6589,0.6203,0.0682,-0.0069,0.3209,0.1589,-5.124,4.404
11764,0.4694,0.7104,0.7786,0.6268,0.0682,0.0046,0.1417,0.1127,0.149,3.388
20480,0.4302,0.6409,0.7091,0.6873,0.0682,0.0531,0.1482,0.1288,0.691,4.635
8669,0.2404,0.5681,0.6362,0.5874,0.0681,0.0115,0.2392,0.1952,-1.086,5.082
9913,0.4579,0.5964,0.6645,0.6607,0.0681,0.0379,0.1780,0.1373,2.542,4.053
9634,0.4125,0.6470,0.7150,0.7035,0.0680,-0.0219,0.2742,0.1996,-4.385,4.794
10998,0.5169,0.6483,0.7163,0.6624,0.0680,0.0220,0.1793,0.1093,4.428,3.508
7309,0.2606,0.5300,0.5979,0.5379,0.0679,0.0132,0.3427,0.1691,5.588,5.811
18506,0.3976,0.4850,0.5528,0.5150,0.0678,-0.0153,0.1761,0.1291,4.751,2.791
22943,0.4002,0.6863,0.7541,0.7791,0.0677,0.0708,0.3151,0.2647,-1.968,6.480
9564,0.4194,0.6029,0.6706,0.6576,0.0677,0.0853,0.2648,0.1413,3.958,5.441
22373,0.4765,0.5904,0.6580,0.5891,0.0676,0.0035,0.1917,0.0847,4.608,3.526
6254,0.1574,0.5688,0.6364,0.6740,0.0675,0.0918,0.0845,0.0730,0.817,2.322
4324,0.1736,0.5377,0.6052,0.5130,0.0675,0.0069,0.0982,0.0759,0.027,2.629
4742,0.2125,0.4831,0.5506,0.4961,0.0675,0.0491,0.3092,0.1458,5.615,4.364
19252,0.2355,0.4436,0.5110,0.4462,0.0674,0.0517,0.2746,0.0813,6.239,3.100
12384,0.4573,0.6667,0.7341,0.7315,0.0674,0.0715,0.1998,0.1672,2.600,5.342
4993,0.4238,0.5933,0.6606,0.6256,0.0674,0.0291,0.2729,0.0871,6.043,3.503
17536,0.4655,0.7209,0.7882,0.6914,0.0673,0.0981,0.1843,0.1384,0.605,5.592
14141,0.0599,0.4942,0.5614,0.4877,0.0673,0.1176,0.0775,0.0356,-0.184,2.083
17168,0.0268,0.5718,0.6391,0.6158,0.0673,0.1192,0.2159,0.1478,-1.264,4.528
21298,0.2771,0.5744,0.6417,0.6662,0.0673,0.0545,0.2048,0.1483,-0.980,4.603
5160,0.5401,0.6856,0.7529,0.7154,0.0673,0.0241,0.1161,0.0987,0.984,3.216
4245,0.5421,0.5834,0.6507,0.6624,0.0673,0.0612,0.2552,0.0838,4.581,3.529
20986,0.7433,0.7796,0.8468,0.7984,0.0672,0.0440,0.1184,0.0811,1.020,4.257
5262,0.3046,0.6305,0.6977,0.5698,0.0672,0.1062,0.1573,0.1274,3.154,3.842
544,0.3878,0.6563,0.7235,0.6886,0.0672,-0.0035,0.1392,0.0890,-1.760,3.366
3545,0.1723,0.6408,0.7080,0.6111,0.0672,0.0726,0.2512,0.1594,-2.132,4.661
9677,0.2003,0.5388,0.6059,0.5401,0.0672,0.0035,0.1978,0.1492,3.493,4.430
13017,0.2987,0.5801,0.6473,0.5724,0.0672,-0.0115,0.2460,0.2335,-0.785,6.615
14392,0.3101,0.7171,0.7842,0.7442,0.0672,0.1905,0.3263,0.1330,-4.425,4.731
12014,0.4351,0.6697,0.7368,0.6826,0.0671,-0.0232,0.1590,0.1453,0.717,3.790
20034,0.5318,0.5548,0.6219,0.5910,0.0671,0.0184,0.1646,0.1297,2.562,3.960
8469,0.0940,0.4503,0.5174,0.4839,0.0671,0.0822,0.1917,0.1455,2.638,3.575
23151,0.2715,0.5419,0.6090,0.5510,0.0671,0.0678,0.1290,0.0897,-0.106,3.065
19165,0.6191,0.6701,0.7371,0.7294,0.0670,0.0126,0.2501,0.2290,-0.387,6.449
18316,0.2730,0.6057,0.6727,0.6186,0.0670,0.0242,0.2338,0.1981,1.474,5.793
8156,0.5207,0.6237,0.6907,0.6276,0.0670,0.0115,0.1232,0.0609,3.373,2.021
6190,0.4414,0.6637,0.7307,0.6946,0.0670,0.0080,0.1876,0.1566,1.018,4.440
13275,0.3958,0.6920,0.7590,0.7062,0.0670,0.0438,0.2528,0.2300,-0.242,6.526
23843,0.1705,0.5000,0.5670,0.4897,0.0670,-0.0381,0.2044,0.1866,-0.077,4.694
12803,0.4636,0.6005,0.6675,0.6031,0.0670,0.0462,0.1778,0.1517,-0.757,4.158
15286,0.2902,0.5619,0.6289,0.5451,0.0670,0.0650,0.2155,0.1934,1.309,5.861
6307,0.2472,0.6147,0.6817,0.6108,0.0670,0.0288,0.2745,0.1628,-3.041,4.107
22217,0.1861,0.5387,0.6057,0.6044,0.0670,0.1006,0.3202,0.2853,-0.954,6.140
20074,0.2165,0.5657,0.6327,0.6302,0.0670,0.0785,0.2443,0.1986,-2.008,5.200
9537,0.5451,0.6327,0.6997,0.7101,0.0670,0.0555,0.2252,0.1973,1.577,6.233
7583,0.2180,0.5477,0.6147,0.6018,0.0670,0.0593,0.3086,0.3056,1.139,6.002
12860,0.6751,0.7204,0.7874,0.7075,0.0670,0.0232,0.1311,0.1048,0.944,4.227
19601,0.6022,0.7246,0.7915,0.6976,0.0669,0.0521,0.1790,0.1145,-1.304,5.087
13456,0.3274,0.5779,0.6448,0.5972,0.0669,0.0662,0.1336,0.1129,-0.118,2.212
5877,0.4476,0.5882,0.6551,0.6075,0.0669,0.0289,0.1438,0.1312,0.756,3.862
11566,0.2356,0.6152,0.6821,0.6100,0.0669,0.0196,0.1734,0.1499,-0.517,4.658
22184,0.4225,0.6165,0.6834,0.6963,0.0669,0.0426,0.2493,0.1434,-3.591,4.937
23961,0.1170,0.5032,0.5701,0.5547,0.0669,-0.0058,0.1639,0.1478,-0.279,2.976
4753,0.4657,0.6705,0.7375,0.7066,0.0669,-0.0035,0.2041,0.1513,1.975,5.018
5844,0.3051,0.5789,0.6458,0.5704,0.0669,0.0196,0.2644,0.1017,-3.931,1.063
15593,0.2348,0.5990,0.6658,0.6710,0.0668,0.0646,0.0813,0.0818,1.429,2.398
1372,0.6533,0.6517,0.7185,0.7198,0.0668,0.0324,0.1098,0.0838,1.853,4.151
13607,0.2639,0.5424,0.6093,0.5566,0.0668,0.0046,0.2356,0.2332,-0.565,6.079
10314,0.3013,0.5398,0.6067,0.5398,0.0668,0.0058,0.1067,0.1075,1.474,2.890
15244,0.3874,0.4738,0.5406,0.5275,0.0668,0.0340,0.2707,0.1374,3.729,5.837
1467,0.3748,0.5982,0.6650,0.6072,0.0668,0.0460,0.1702,0.1446,1.520,4.269
5228,0.1728,0.5802,0.6470,0.5661,0.0668,-0.0208,0.2239,0.1915,2.371,5.189
21578,0.2162,0.6470,0.7137,0.6444,0.0668,0.0542,0.2497,0.2260,-1.643,5.980
23435,0.2490,0.6059,0.6727,0.6316,0.0668,-0.0012,0.1770,0.1344,2.691,4.163
11846,0.4006,0.6367,0.7035,0.6919,0.0668,0.0463,0.1052,0.1097,1.331,2.957
2113,0.5609,0.7291,0.7959,0.7959,0.0668,0.0990,0.2075,0.1762,-2.161,5.104
5808,0.1309,0.4747,0.5413,0.5480,0.0667,-0.0396,0.1924,0.1583,-0.473,5.424
107,0.2057,0.6333,0.7000,0.6397,0.0667,0.0736,0.1767,0.1560,0.386,4.789
12851,0.3703,0.5664,0.6328,0.5990,0.0664,0.0254,0.2233,0.0783,4.942,3.400
18917,0.4570,0.6476,0.7139,0.6385,0.0663,0.0951,0.2147,0.1476,3.088,5.574
23527,0.5252,0.5891,0.6554,0.5891,0.0663,0.0256,0.1021,0.0872,1.464,2.173
4421,0.2131,0.4890,0.5551,0.5214,0.0661,0.0174,0.3150,0.2906,-0.729,6.787
3323,0.3002,0.6563,0.7224,0.7276,0.0661,0.1931,0.2548,0.1811,-1.329,5.846
22033,0.5712,0.5888,0.6550,0.6083,0.0661,0.0219,0.1869,0.1315,2.126,3.750
893,0.2303,0.6023,0.6684,0.5997,0.0661,0.1283,0.2160,0.1954,1.547,5.535
12571,0.3943,0.7034,0.7694,0.7500,0.0661,0.0485,0.1426,0.1216,-0.160,4.254
17430,0.0561,0.2898,0.3558,0.2962,0.0660,0.0349,0.1265,0.0802,2.260,2.967
17104,0.1993,0.5679,0.6339,0.5666,0.0660,-0.0081,0.2115,0.1512,-2.247,4.451
20576,0.2222,0.5809,0.6468,0.5640,0.0660,0.0439,0.1562,0.1365,-0.625,3.580
14674,0.5063,0.6494,0.7154,0.6766,0.0660,-0.0139,0.2619,0.1188,4.855,5.193
15532,0.0826,0.4845,0.5504,0.5711,0.0659,-0.0047,0.2362,0.1774,-1.510,3.787
1342,0.5582,0.6848,0.7506,0.7261,0.0659,0.0220,0.1001,0.0908,0.081,3.547
5059,0.1070,0.5698,0.6357,0.5698,0.0659,0.0694,0.1463,0.0964,-0.761,2.188
14921,0.5138,0.6059,0.6718,0.6628,0.0659,0.0245,0.1605,0.1360,-1.224,3.349
1599,0.2986,0.6059,0.6718,0.5478,0.0659,0.0798,0.1981,0.1145,-1.704,4.778
15150,0.2014,0.6176,0.6835,0.6111,0.0659,0.0410,0.3111,0.2561,3.084,6.504
11114,0.4693,0.6266,0.6925,0.6977,0.0659,0.0105,0.1741,0.1354,0.310,5.644
14330,0.2706,0.6052,0.6710,0.6516,0.0658,0.1144,0.2329,0.1516,-3.180,4.011
14007,0.4256,0.6658,0.7316,0.6981,0.0658,0.0395,0.1190,0.0656,-1.302,1.804
